更新时间,#genre#
20260425 12:47

0,rtsp://185.50.56.16:554/neontelvizija,ok,stream
499.31,http://fm1077.serv00.net/Smart.php?id=TVRI,200,playlist
499.32,https://cdn3.wowza.com/5/cXdyRHF0Z3kxN0k2/pinole/G0032_002/playlist.m3u8,200,playlist
499.35,http://fm1077.serv00.net/Smart.php?id=Bollyone,200,playlist
499.36,http://fm1077.serv00.net/Smart.php?id=cctv12,200,playlist
499.4,http://fm1077.serv00.net/Smart.php?id=cna_japan,200,playlist
499.41,http://fm1077.serv00.net/Smart.php?id=viet_bptv2,200,playlist
499.42,http://fm1077.serv00.net/Smart.php?id=TV1,200,playlist
499.42,http://fm1077.serv00.net/Smart.php?id=bbcworldnews_antik,200,playlist
499.45,http://fm1077.serv00.net/Smart.php?id=Citra,200,playlist
499.49,http://fm1077.serv00.net/Smart.php?id=Nickelodeon,200,playlist
499.5,http://fm1077.serv00.net/Smart.php?id=france24_twn,200,playlist
499.51,http://fm1077.serv00.net/Smart.php?id=tiankongarena,200,playlist
499.53,http://fm1077.serv00.net/Smart.php?id=ChU_mega,200,playlist
499.53,http://fm1077.serv00.net/Smart.php?id=sonyyaytam_raj,200,playlist
499.53,http://fm1077.serv00.net/Smart.php?id=suntv_raj,200,playlist
499.54,http://fm1077.serv00.net/Smart.php?id=JTV_eko,200,playlist
499.56,http://fm1077.serv00.net/Smart.php?id=tiankonggolf,200,playlist
499.57,http://fm1077.serv00.net/Smart.php?id=jingtiancartoon_twn,200,playlist
499.57,http://fm1077.serv00.net/Smart.php?id=KBS,200,playlist
499.58,http://fm1077.serv00.net/Smart.php?id=viet_antv,200,playlist
499.59,http://fm1077.serv00.net/Smart.php?id=Ceria,200,playlist
499.62,https://5926fc9c7c5b2.streamlock.net/9040/9040/playlist.m3u8,200,playlist
499.62,http://fm1077.serv00.net/Smart.php?id=nhkworld_japan,200,playlist
499.66,http://fm1077.serv00.net/Smart.php?id=Assp3,200,playlist
499.67,http://fm1077.serv00.net/Smart.php?id=ebskids_korea,200,playlist
499.69,http://fm1077.serv00.net/Smart.php?id=bosigolf1_twn,200,playlist
499.71,http://fm1077.serv00.net/Smart.php?id=VisionPrime,200,playlist
499.73,http://fm1077.serv00.net/Smart.php?id=metrotv_eko,200,playlist
499.73,http://fm1077.serv00.net/Smart.php?id=starmovies_raj,200,playlist
499.75,http://fm1077.serv00.net/Smart.php?id=Celestial_mega,200,playlist
499.75,http://fm1077.serv00.net/Smart.php?id=go_assp5,200,playlist
499.79,http://fm1077.serv00.net/Smart.php?id=ettvzhonghe,200,playlist
499.79,http://fm1077.serv00.net/Smart.php?id=allthekpop_korea,200,playlist
499.81,http://fm1077.serv00.net/Smart.php?id=Transtv,200,playlist
499.83,http://fm1077.serv00.net/Smart.php?id=tnn24_pat,200,playlist
499.92,http://fm1077.serv00.net/Smart.php?id=HGTV,200,playlist
499.92,http://fm1077.serv00.net/Smart.php?id=nhkpremium_japan,200,playlist
500.0,http://fm1077.serv00.net/Smart.php?id=discoverykidtamil_raj,200,playlist
500.01,http://fm1077.serv00.net/Smart.php?id=cctv2,200,playlist
500.01,http://fm1077.serv00.net/Smart.php?id=cctv11,200,playlist
500.03,http://live.xmcdn.com/live/1845/64.m3u8,200,playlist
500.03,http://fm1077.serv00.net/Smart.php?id=TV3,200,playlist
500.03,http://fm1077.serv00.net/Smart.php?id=ebs1_korea,200,playlist
500.05,http://fm1077.serv00.net/Smart.php?id=zhongshihd_twn,200,playlist
500.05,http://fm1077.serv00.net/Smart.php?id=eltasport2_twn,200,playlist
500.05,http://fm1077.serv00.net/Smart.php?id=bosisport2_twn,200,playlist
500.07,http://fm1077.serv00.net/Smart.php?id=cbs_korea,200,playlist
500.08,http://fm1077.serv00.net/Smart.php?id=zhongshi_twn,200,playlist
500.08,http://fm1077.serv00.net/Smart.php?id=moviesnow_raj,200,playlist
500.08,http://fm1077.serv00.net/Smart.php?id=MiaoMi,200,playlist
500.11,http://112.27.235.94:8000/hls/4/index.m3u8,200,playlist
500.13,http://fm1077.serv00.net/Smart.php?id=yoyo_twn,200,playlist
500.14,http://fm1077.serv00.net/Smart.php?id=Axn,200,playlist
500.14,http://fm1077.serv00.net/Smart.php?id=more4_antik,200,playlist
500.18,http://fm1077.serv00.net/Smart.php?id=zhongshinews_twn,200,playlist
500.22,http://fm1077.serv00.net/Smart.php?id=Awani,200,playlist
500.22,http://fm1077.serv00.net/Smart.php?id=Sunmusic,200,playlist
500.24,http://fm1077.serv00.net/Smart.php?id=MuslimTV,200,playlist
500.26,http://fm1077.serv00.net/Smart.php?id=Cbeebies,200,playlist
500.27,http://fm1077.serv00.net/Smart.php?id=Gtv,200,playlist
500.29,http://fm1077.serv00.net/Smart.php?id=Suntv,200,playlist
500.29,http://fm1077.serv00.net/Smart.php?id=sonypix_mega,200,playlist
500.33,http://fm1077.serv00.net/Smart.php?id=hubei,200,playlist
500.33,http://fm1077.serv00.net/Smart.php?id=arirang_korea,200,playlist
500.35,http://fm1077.serv00.net/Smart.php?id=euronews_antik,200,playlist
500.36,http://fm1077.serv00.net/Smart.php?id=Awesome_mega,200,playlist
500.36,http://fm1077.serv00.net/Smart.php?id=Hitsmovie,200,playlist
500.38,http://113.241.133.180:85/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0,200,playlist
500.42,http://fm1077.serv00.net/Smart.php?id=cctv14,200,playlist
500.43,http://fm1077.serv00.net/Smart.php?id=Thrill,200,playlist
500.43,http://fm1077.serv00.net/Smart.php?id=Besports,200,playlist
500.47,http://fm1077.serv00.net/Smart.php?id=beetwo,200,playlist
500.51,http://fm1077.serv00.net/Smart.php?id=cctv9hd,200,playlist
500.54,http://fm1077.serv00.net/Smart.php?id=beethree,200,playlist
500.55,http://fm1077.serv00.net/Smart.php?id=bsfuji_japan,200,playlist
500.57,http://fm1077.serv00.net/Smart.php?id=sbsplus_korea,200,playlist
500.58,http://fm1077.serv00.net/Smart.php?id=Assp1_mega,200,playlist
500.64,http://fm1077.serv00.net/Smart.php?id=cctv15,200,playlist
500.66,http://fm1077.serv00.net/Smart.php?id=xingwei_movie,200,playlist
500.67,http://fm1077.serv00.net/Smart.php?id=badadrama,200,playlist
500.67,http://fm1077.serv00.net/Smart.php?id=daai_twn,200,playlist
500.69,http://fm1077.serv00.net/Smart.php?id=Channel8HD,200,playlist
500.69,http://fm1077.serv00.net/Smart.php?id=Suria,200,playlist
500.71,http://fm1077.serv00.net/Smart.php?id=Tvone,200,playlist
500.72,http://fm1077.serv00.net/Smart.php?id=Agolf,200,playlist
500.72,http://fm1077.serv00.net/Smart.php?id=boomerang_twn,200,playlist
500.75,http://fm1077.serv00.net/Smart.php?id=Trans7_eko,200,playlist
500.75,http://fm1077.serv00.net/Smart.php?id=thaithai_pat,200,playlist
500.79,http://fm1077.serv00.net/Smart.php?id=workpoint_pat,200,playlist
500.81,http://fm1077.serv00.net/Smart.php?id=cnn_twn,200,playlist
500.83,http://fm1077.serv00.net/Smart.php?id=thairath_pat,200,playlist
500.93,http://fm1077.serv00.net/Smart.php?id=foodplanet_twn,200,playlist
500.93,http://fm1077.serv00.net/Smart.php?id=ch7_pat,200,playlist
501.0,http://fm1077.serv00.net/Smart.php?id=ftvnew_taiwan,200,playlist
501.0,http://fm1077.serv00.net/Smart.php?id=Ria_quanjia,200,playlist
501.05,http://fm1077.serv00.net/Smart.php?id=ch8_pat,200,playlist
501.08,http://fm1077.serv00.net/Smart.php?id=Qiyi,200,playlist
501.08,http://fm1077.serv00.net/Smart.php?id=tokyomx_japan,200,playlist
501.11,http://fm1077.serv00.net/Smart.php?id=weishichinese_twn,200,playlist
501.14,http://fm1077.serv00.net/Smart.php?id=Vasantham_mega,200,playlist
501.17,http://fm1077.serv00.net/Smart.php?id=Bolaarena2,200,playlist
501.18,http://fm1077.serv00.net/Smart.php?id=Hbo,200,playlist
501.18,http://fm1077.serv00.net/Smart.php?id=tvbcaijing_twn,200,playlist
501.19,http://fm1077.serv00.net/Smart.php?id=cctv10hd,200,playlist
501.2,http://fm1077.serv00.net/Smart.php?id=Huahee_backup,200,playlist
501.2,http://fm1077.serv00.net/Smart.php?id=ufc_mega,200,playlist
501.24,http://fm1077.serv00.net/Smart.php?id=ttv_taiwan,200,playlist
501.25,http://fm1077.serv00.net/Smart.php?id=TV2,200,playlist
501.26,http://fm1077.serv00.net/Smart.php?id=freesports_antik,200,playlist
501.27,http://fm1077.serv00.net/Smart.php?id=Tvbentertainment,200,playlist
501.29,http://fm1077.serv00.net/Smart.php?id=Bein2hd,200,playlist
501.3,http://fm1077.serv00.net/Smart.php?id=Prima49,200,playlist
501.31,http://fm1077.serv00.net/Smart.php?id=eltayingju_twn,200,playlist
501.31,http://fm1077.serv00.net/Smart.php?id=Acricket_mega,200,playlist
501.32,http://fm1077.serv00.net/Smart.php?id=viet_vtv7,200,playlist
501.34,http://fm1077.serv00.net/Smart.php?id=KidsTV,200,playlist
501.35,http://fm1077.serv00.net/Smart.php?id=Hbofamily,200,playlist
501.37,http://fm1077.serv00.net/Smart.php?id=cgntv_korea,200,playlist
501.38,http://fm1077.serv00.net/Smart.php?id=tvbxinhe_twn,200,playlist
501.43,http://fm1077.serv00.net/Smart.php?id=tokyotv_japan,200,playlist
501.48,http://fm1077.serv00.net/Smart.php?id=cna_twn,200,playlist
501.48,http://fm1077.serv00.net/Smart.php?id=AlQuran,200,playlist
501.48,http://fm1077.serv00.net/Smart.php?id=ten1_raj,200,playlist
501.51,http://fm1077.serv00.net/Smart.php?id=itv2_antik,200,playlist
501.52,http://fm1077.serv00.net/Smart.php?id=Quanjia,200,playlist
501.53,http://fm1077.serv00.net/Smart.php?id=disneytwn_twn,200,playlist
501.57,http://fm1077.serv00.net/Smart.php?id=ytnscience_korea,200,playlist
501.58,http://fm1077.serv00.net/Smart.php?id=JakTV,200,playlist
501.61,http://fm1077.serv00.net/Smart.php?id=Champion6epl,200,playlist
501.64,http://fm1077.serv00.net/Smart.php?id=gmmchannel_pat,200,playlist
501.65,http://fm1077.serv00.net/Smart.php?id=Ch5_mega,200,playlist
501.69,http://live.xmcdn.com/live/56/64.m3u8,200,playlist
501.71,http://122.152.202.33/s/81a8a44f/index.m3u8?id=15,200,playlist
501.71,http://fm1077.serv00.net/Smart.php?id=eltasport3_twn,200,playlist
501.71,http://fm1077.serv00.net/Smart.php?id=tiankongracing,200,playlist
501.73,http://fm1077.serv00.net/Smart.php?id=Rugbypasstv,200,playlist
501.75,http://fm1077.serv00.net/Smart.php?id=ctshd_twn,200,playlist
501.77,http://fm1077.serv00.net/Smart.php?id=NTV7,200,playlist
501.8,http://fm1077.serv00.net/Smart.php?id=go_assp4,200,playlist
501.84,https://webtvstream.bhtelecom.ba/rts1.m3u8,200,playlist
501.84,http://fm1077.serv00.net/Smart.php?id=Indosiar,200,playlist
501.85,http://fm1077.serv00.net/Smart.php?id=ctinews,200,playlist
501.85,http://fm1077.serv00.net/Smart.php?id=tiankongnfl,200,playlist
501.86,http://fm1077.serv00.net/Smart.php?id=sanlizhonghe,200,playlist
501.9,https://cdn.uno4.it/index.m3u8,200,playlist
501.9,http://fm1077.serv00.net/Smart.php?id=aljazeera_twn,200,playlist
501.95,http://fm1077.serv00.net/Smart.php?id=bosigolf2_twn,200,playlist
501.96,http://live.xmcdn.com/live/789/64.m3u8,200,playlist
501.98,http://fm1077.serv00.net/Smart.php?id=ytnkorean_korea,200,playlist
502.02,http://fm1077.serv00.net/Smart.php?id=Oasis,200,playlist
502.03,http://fm1077.serv00.net/Smart.php?id=Rtv,200,playlist
502.07,http://fm1077.serv00.net/Smart.php?id=tiankongmix,200,playlist
502.08,http://fm1077.serv00.net/Smart.php?id=AnimalPlanet,200,playlist
502.11,http://fm1077.serv00.net/Smart.php?id=Rockentertain,200,playlist
502.13,http://fm1077.serv00.net/Smart.php?id=Showcase_mega,200,playlist
502.14,http://fm1077.serv00.net/Smart.php?id=cctv13,200,playlist
502.2,http://fm1077.serv00.net/Smart.php?id=inews_twn,200,playlist
502.2,http://fm1077.serv00.net/Smart.php?id=shenzhen,200,playlist
502.21,http://fm1077.serv00.net/Smart.php?id=bbcearthtam_raj,200,playlist
502.24,http://fm1077.serv00.net/Smart.php?id=viusix_twn,200,playlist
502.29,http://fm1077.serv00.net/Smart.php?id=nhkbs1_japan,200,playlist
502.34,http://fm1077.serv00.net/Smart.php?id=Alhijrah_backup,200,playlist
502.35,http://fm1077.serv00.net/Smart.php?id=Ria-0,200,playlist
502.35,http://fm1077.serv00.net/Smart.php?id=bein3_mega,200,playlist
502.4,http://fm1077.serv00.net/Smart.php?id=asianetnews_raj,200,playlist
502.4,http://fm1077.serv00.net/Smart.php?id=bstbs_japan,200,playlist
502.46,http://fm1077.serv00.net/Smart.php?id=jettv_japan,200,playlist
502.47,http://fm1077.serv00.net/Smart.php?id=viet_danangtv1,200,playlist
502.48,https://piccpndali.v.myalicdn.com/audio/cctv14_2.m3u8,200,playlist
502.49,http://fm1077.serv00.net/Smart.php?id=Boo,200,playlist
502.52,http://fm1077.serv00.net/Smart.php?id=Astropremier,200,playlist
502.58,http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8?zzhongqd,200,playlist
502.6,http://fm1077.serv00.net/Smart.php?id=Ch8_mega,200,playlist
502.64,http://fm1077.serv00.net/Smart.php?id=asianet_raj,200,playlist
502.71,http://fm1077.serv00.net/Smart.php?id=jade_mike,200,playlist
502.76,http://fm1077.serv00.net/Smart.php?id=jiangsu_twn,200,playlist
502.81,http://fm1077.serv00.net/Smart.php?id=cctv1,200,playlist
502.86,http://fm1077.serv00.net/Smart.php?id=Prima-0,200,playlist
502.93,http://fm1077.serv00.net/Smart.php?id=discoverytwn_twn,200,playlist
502.93,http://fm1077.serv00.net/Smart.php?id=discoveryturbo_twn,200,playlist
502.96,http://58.57.40.22:9901/tsfile/live/1036_1.m3u8,200,playlist
502.98,http://fm1077.serv00.net/Smart.php?id=timesnow_mega,200,playlist
503.01,http://fm1077.serv00.net/Smart.php?id=bein2_mega,200,playlist
503.02,https://linear-43.frequency.stream/dist/galxy/43/hls/master/playlist.m3u8,200,playlist
503.03,http://fm1077.serv00.net/Smart.php?id=pearl_hkdavid,200,playlist
503.04,http://fm1077.serv00.net/Smart.php?id=Goshop,200,playlist
503.12,http://58.57.40.22:9901/tsfile/live/1014_1.m3u8,200,playlist
503.15,https://64b16f23efbee.streamlock.net/telenord/telenord/playlist.m3u8,200,playlist
503.15,http://fm1077.serv00.net/Smart.php?id=Fs,200,playlist
503.16,http://fm1077.serv00.net/Smart.php?id=beeone,200,playlist
503.22,http://fm1077.serv00.net/Smart.php?id=Assp1,200,playlist
503.23,http://fm1077.serv00.net/Smart.php?id=Huahee,200,playlist
503.29,http://fm1077.serv00.net/Smart.php?id=Ria49,200,playlist
503.3,http://fm1077.serv00.net/Smart.php?id=Rockaction,200,playlist
503.34,http://fm1077.serv00.net/Smart.php?id=Npicture,200,playlist
503.4,http://fm1077.serv00.net/Smart.php?id=AodHD,200,playlist
503.4,http://fm1077.serv00.net/Smart.php?id=ytn_korea,200,playlist
503.43,http://fm1077.serv00.net/Smart.php?id=ChannelU,200,playlist
503.45,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8,200,playlist
503.47,http://fm1077.serv00.net/Smart.php?id=Channel5HD,200,playlist
503.47,http://fm1077.serv00.net/Smart.php?id=cctv16,200,playlist
503.47,http://fm1077.serv00.net/Smart.php?id=sichuan_twn,200,playlist
503.59,http://112.27.235.94:8000/hls/20/index.m3u8,200,playlist
503.65,http://fm1077.serv00.net/Smart.php?id=SCTV,200,playlist
503.72,http://fm1077.serv00.net/Smart.php?id=Tvbasia,200,playlist
503.73,http://fm1077.serv00.net/Smart.php?id=Xinhe,200,playlist
503.73,http://fm1077.serv00.net/Smart.php?id=nhke_japan,200,playlist
503.75,http://fm1077.serv00.net/Smart.php?id=ten2_raj,200,playlist
503.79,http://fm1077.serv00.net/Smart.php?id=Inewstv,200,playlist
503.81,http://fm1077.serv00.net/Smart.php?id=Wlt,200,playlist
503.83,http://fm1077.serv00.net/Smart.php?id=bein1_mega,200,playlist
503.83,http://fm1077.serv00.net/Smart.php?id=Colorhd,200,playlist
503.9,http://fm1077.serv00.net/Smart.php?id=phoenixtv_hd,200,playlist
503.96,http://fm1077.serv00.net/Smart.php?id=beefour,200,playlist
503.98,http://fm1077.serv00.net/Smart.php?id=TawafTV,200,playlist
503.99,http://fm1077.serv00.net/Smart.php?id=viutv69_hkdavid,200,playlist
504.04,http://fm1077.serv00.net/Smart.php?id=golfchannel_twn,200,playlist
504.1,http://fm1077.serv00.net/Smart.php?id=asahitv_japan,200,playlist
504.18,http://fm1077.serv00.net/Smart.php?id=TVMU_eko,200,playlist
504.34,http://fm1077.serv00.net/Smart.php?id=DaaiTV,200,playlist
504.35,http://8.218.84.3:8885/streams/0gxzjd41Exjr8MCdg0OCIlFsspUXT8B2mKKIDWliu370QTQxvBYAl4Hzi0O1pIa8ehImDLu2E6HEaMg_YYEh4EGVUlaZo2Ag48m2LELTYKvj3CpQh9VuhjtGucq3Npt23I2uSSplx0mruabXPPIfzCT9GIMm27_KwMq5NY1lpvRhaY9nrXtqpO-a1ZrjiIEibEwPVmmsgoB2b47C8xZmktyAWORcSPQOpNrFHszSrF5MfGo-tEQtlRtNmplukz3NcMmGyNdPYywQNc8XXIw-5g.m3u8?u,200,playlist
504.36,http://fm1077.serv00.net/Smart.php?id=eltasport_twn,200,playlist
504.37,http://fm1077.serv00.net/Smart.php?id=huanyuxinwen_twn,200,playlist
504.39,http://fm1077.serv00.net/Smart.php?id=yonhapnews_korea,200,playlist
504.45,http://fm1077.serv00.net/Smart.php?id=go_assp1,200,playlist
504.6,http://fm1077.serv00.net/Smart.php?id=AEC,200,playlist
504.63,http://fm1077.serv00.net/Smart.php?id=viu1_twn,200,playlist
504.65,http://fm1077.serv00.net/Smart.php?id=Lifestyle,200,playlist
504.8,https://eu1.streams.gr:8081/centertv/index.m3u8,200,playlist
504.83,http://fm1077.serv00.net/Smart.php?id=Bolaarena1,200,playlist
504.96,http://fm1077.serv00.net/Smart.php?id=AstroMTV,200,playlist
504.96,http://fm1077.serv00.net/Smart.php?id=nbatv_twn,200,playlist
504.97,http://fm1077.serv00.net/Smart.php?id=ten3_raj,200,playlist
504.99,https://stream.cmctv.hr:49998/cmc/live.m3u8,200,playlist
505.03,https://cdn3.wowza.com/5/UWpORHhLSEs5SkJs/bullheadcity/G0860_002/playlist.m3u8,200,playlist
505.07,https://57068da1deb21.streamlock.net/retetvitalia/retetvitalia/playlist.m3u8,200,playlist
505.18,http://fm1077.serv00.net/Smart.php?id=One_mega,200,playlist
505.22,http://fm1077.serv00.net/Smart.php?id=go_assp2,200,playlist
505.29,http://fm1077.serv00.net/Smart.php?id=Vasantham,200,playlist
505.34,https://vod.tv7.fi/tv7-fi/_definst_/smil:tv7-fi.smil/playlist.m3u8,200,playlist
505.35,http://fm1077.serv00.net/Smart.php?id=Starplushd,200,playlist
505.5,https://ertflix.ascdn.broadpeak.io/ertlive/ertnews/default/index.m3u8,200,playlist
505.61,http://120.198.95.220:9901/tsfile/live/1010_1.m3u8?key=txiptv,200,playlist
505.72,http://fm1077.serv00.net/Smart.php?id=MusicTV,200,playlist
505.75,http://fm1077.serv00.net/Smart.php?id=badazhonghe,200,playlist
505.82,https://webtvstream.bhtelecom.ba/rts2.m3u8,200,playlist
505.93,https://cdn3.wowza.com/5/cFh0V0QwUVc4SDl2/tempe/G0355_003/chunklist.m3u8,200,playlist
506.0,http://fm1077.serv00.net/Smart.php?id=hkphoenix_twn,200,playlist
506.03,http://fm1077.serv00.net/Smart.php?id=ch5_pat,200,playlist
506.11,http://fm1077.serv00.net/Smart.php?id=afc_twn,200,playlist
506.11,http://fm1077.serv00.net/Smart.php?id=beijing,200,playlist
506.23,http://112.27.235.94:8000/hls/44/index.m3u8,200,playlist
506.41,http://fm1077.serv00.net/Smart.php?id=Suria_backup,200,playlist
506.45,https://mbc4-prod-dub-ak.akamaized.net/out/v1/c08681f81775496ab4afa2bac7ae7638/index.m3u8,200,playlist
506.47,http://fm1077.serv00.net/Smart.php?id=Tvbjade,200,playlist
506.53,http://fm1077.serv00.net/Smart.php?id=tiankongnews,200,playlist
506.78,http://fm1077.serv00.net/Smart.php?id=ebs2_korea,200,playlist
506.83,http://fm1077.serv00.net/Smart.php?id=Zeenews,200,playlist
506.88,http://fm1077.serv00.net/Smart.php?id=zhujiang,200,playlist
507.1,http://fm1077.serv00.net/Smart.php?id=asiatravel_twn,200,playlist
507.1,http://fm1077.serv00.net/Smart.php?id=Wwe,200,playlist
507.79,http://fm1077.serv00.net/Smart.php?id=dongfangweishi_twn,200,playlist
507.88,http://fm1077.serv00.net/Smart.php?id=hunan_twn,200,playlist
507.97,http://fm1077.serv00.net/Smart.php?id=niandainews_twn,200,playlist
507.99,http://fm1077.serv00.net/Smart.php?id=nanfang_twn,200,playlist
508.1,http://live.xmcdn.com/live/802/64.m3u8,200,playlist
508.21,https://cdn3.wowza.com/5/cHYzekYzM2kvTVFH/charlotte/G0055_009/playlist.m3u8,200,playlist
508.24,http://fm1077.serv00.net/Smart.php?id=tiankongepl,200,playlist
508.37,http://fm1077.serv00.net/Smart.php?id=CGTN,200,playlist
508.41,http://fm1077.serv00.net/Smart.php?id=guangxi,200,playlist
508.74,http://fm1077.serv00.net/Smart.php?id=ytndmb_korea,200,playlist
508.81,http://112.27.235.94:8000/hls/2/index.m3u8,200,playlist
509.03,http://113.241.133.180:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0,200,playlist
509.13,http://58.57.40.22:9901/tsfile/live/1033_1.m3u8,200,playlist
509.24,https://5f22d76e220e1.streamlock.net/canale6/canale6/playlist.m3u8,200,playlist
509.54,https://sdn-global-live-streaming-packager-cache.3qsdn.com/65183/65183_264_live.m3u8,200,playlist
509.58,http://112.27.235.94:8000/hls/47/index.m3u8,200,playlist
510.06,http://112.27.235.94:8000/hls/30/index.m3u8,200,playlist
510.07,http://fm1077.serv00.net/Smart.php?id=bein6_mega,200,playlist
510.19,http://fm1077.serv00.net/Smart.php?id=Assp2,200,playlist
510.33,http://112.27.235.94:8000/hls/19/index.m3u8,200,playlist
510.44,http://fm1077.serv00.net/Smart.php?id=Animax,200,playlist
510.48,https://cdn3.wowza.com/5/UWpORHhLSEs5SkJs/psl/G0262_003/playlist.m3u8,200,playlist
510.58,https://streaming-live.rtp.pt/liverepeater/smil:rtpacoresHD.smil/playlist.m3u8,200,playlist
510.78,http://fm1077.serv00.net/Smart.php?id=Tvbclassic,200,playlist
511.02,http://fm1077.serv00.net/Smart.php?id=bein5_mega,200,playlist
511.14,http://112.27.235.94:8000/hls/6/index.m3u8,200,playlist
511.16,http://113.15.109.216:59901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0,200,playlist
511.44,http://113.241.133.180:85/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0,200,playlist
511.46,http://fm1077.serv00.net/Smart.php?id=tiankongfootball,200,playlist
511.78,http://live.xmcdn.com/live/305/64.m3u8?aac,200,playlist
511.88,http://fm1077.serv00.net/Smart.php?id=tiankongmain,200,playlist
511.92,http://fm1077.serv00.net/Smart.php?id=guangdongweishi_twn,200,playlist
511.95,http://fm1077.serv00.net/Smart.php?id=Kplus,200,playlist
512.1,http://112.27.235.94:8000/hls/41/index.m3u8,200,playlist
512.88,http://112.27.235.94:8000/hls/1/index.m3u8,200,playlist
512.92,https://64b16f23efbee.streamlock.net/paroledivita/paroledivita/playlist.m3u8,200,playlist
512.94,http://120.198.95.220:9901/tsfile/live/1033_1.m3u8?key=txiptv,200,playlist
513.03,https://cdn3.wowza.com/5/M0lyamVmM2JWcjhQ/pompano/G0765_005/playlist.m3u8,200,playlist
513.25,http://112.27.235.94:8000/hls/8/index.m3u8,200,playlist
513.54,http://112.27.235.94:8000/hls/9/index.m3u8,200,playlist
513.64,http://fm1077.serv00.net/Smart.php?id=go_spotv2,200,playlist
514.03,https://5db313b643fd8.streamlock.net/rete/rete/playlist.m3u8,200,playlist
514.06,http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD,200,playlist
514.13,https://cdn3.wowza.com/5/cHYzekYzM2kvTVFH/lakehavasucity/G0643_003/playlist.m3u8,200,playlist
514.27,http://112.27.235.94:8000/hls/49/index.m3u8,200,playlist
514.38,http://fm1077.serv00.net/Smart.php?id=NetTV,200,playlist
514.4,https://30a-tv.com/gh.m3u8,200,playlist
514.75,https://cdn3.wowza.com/5/cXdyRHF0Z3kxN0k2/citynmb/G2044_002/playlist.m3u8,200,playlist
514.97,http://ali-vl.cztv.com/channels/lantian/channel008/360p.m3u8,200,playlist
515.25,http://fm1077.serv00.net/Smart.php?id=tiankongf1,200,playlist
515.43,http://122.152.202.33/s/81a8a44f/index.m3u8?id=23,200,playlist
515.51,http://streamvideol1.luxnet.ua/news24/smil:news24.stream.smil/playlist.m3u8,200,playlist
515.58,http://p8.vzan.com/slowlive/701367497774448672/live.m3u8,200,playlist
516.67,http://112.27.235.94:8000/hls/16/index.m3u8,200,playlist
516.7,https://5db313b643fd8.streamlock.net/WLTV/WLTV/playlist.m3u8,200,playlist
516.9,https://live-fi.tvkaista.net/frii/live.m3u8?src=freetv,200,playlist
517.33,http://fm1077.serv00.net/Smart.php?id=Champion5epl,200,playlist
517.36,https://64b16f23efbee.streamlock.net/bejoy/bejoy/playlist.m3u8,200,playlist
517.63,https://cdn3.wowza.com/5/UWpORHhLSEs5SkJs/martin/G0074_002/playlist.m3u8,200,playlist
517.67,https://cdn3.wowza.com/5/UWpORHhLSEs5SkJs/costamesa/G0075_002/playlist.m3u8,200,playlist
517.78,http://112.27.235.94:8000/hls/17/index.m3u8,200,playlist
517.96,http://112.27.235.94:8000/hls/33/index.m3u8,200,playlist
518.36,http://r.jdshipin.com/ZQ4kN,200,playlist
518.69,http://fm1077.serv00.net/Smart.php?id=go_spotv,200,playlist
520.21,https://5db313b643fd8.streamlock.net/lmbiatv/lmbiatv/playlist.m3u8,200,playlist
520.85,https://reflect-scvtv.cablecast.tv/live-2/live/live.m3u8,200,playlist
520.92,https://59959724487e3.streamlock.net/stream/live/playlist.m3u8,200,playlist
522.41,http://live.jinchuanrmt.com:90/live/zhxw.m3u8?zsicd,200,playlist
522.48,http://112.27.235.94:8000/hls/24/index.m3u8,200,playlist
522.58,http://112.27.235.94:8000/hls/5/index.m3u8,200,playlist
522.82,https://live02-seg.msr.cdn.mediaset.net/live/ch-er/er-clr.isml/index.m3u8,200,playlist
523.12,http://112.27.235.94:8000/hls/39/index.m3u8,200,playlist
523.29,http://222.179.155.21:1935/ch1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD,200,playlist
523.7,https://57068da1deb21.streamlock.net/primatvnapoli/primatvnapoli/playlist.m3u8,200,playlist
524.04,http://103.58.160.157:8278/720-CELESTIALMOVIES/playlist.m3u8,200,playlist
524.36,http://112.27.235.94:8000/hls/36/index.m3u8,200,playlist
524.44,http://112.27.235.94:8000/hls/37/index.m3u8,200,playlist
525.52,https://cdn3.wowza.com/5/M0lyamVmM2JWcjhQ/lfucg/G0264_005/playlist.m3u8,200,playlist
526.42,https://stream.swamiji.tv/YogaIPTV/smil:YogaStreamUS.smil/playlist.m3u8,200,playlist
526.62,http://112.27.235.94:8000/hls/42/index.m3u8,200,playlist
