更新时间,#genre#
CCTV17农业农村,http://www.douzhicloud.site:35455/mgtv/673168256.m3u8
CCTV4欧洲,http://www.douzhicloud.site:35455/mgtv/608807419.m3u8
CCTV4美洲,http://www.douzhicloud.site:35455/mgtv/608807416.m3u8
tvg-id="北京卫视" tvg-name="北京卫视" tvg-logo="https://epg.v1.mk/logo/北京卫视.png" group-title="卫视",北京卫视-NPTV,http://www.douzhicloud.site:35455/nptv/beijing.m3u8
tvg-id="湖南卫视" tvg-name="湖南卫视" tvg-logo="https://epg.v1.mk/logo/湖南卫视.png" group-title="卫视",湖南卫视-NPTV,http://www.douzhicloud.site:35455/nptv/hunan.m3u8
tvg-id="江苏卫视" tvg-name="江苏卫视" tvg-logo="https://epg.v1.mk/logo/江苏卫视.png" group-title="卫视",江苏卫视-NPTV,http://www.douzhicloud.site:35455/nptv/jiangsu.m3u8
tvg-id="东方卫视" tvg-name="东方卫视" tvg-logo="https://epg.v1.mk/logo/东方卫视.png" group-title="卫视",东方卫视-NPTV,http://www.douzhicloud.site:35455/nptv/dongfang.m3u8
tvg-id="浙江卫视" tvg-name="浙江卫视" tvg-logo="https://epg.v1.mk/logo/浙江卫视.png" group-title="卫视",浙江卫视-NPTV,http://www.douzhicloud.site:35455/nptv/zhejiang.m3u8
tvg-id="湖北卫视" tvg-name="湖北卫视" tvg-logo="https://epg.v1.mk/logo/湖北卫视.png" group-title="卫视",湖北卫视-NPTV,http://www.douzhicloud.site:35455/nptv/hubei.m3u8
tvg-id="天津卫视" tvg-name="天津卫视" tvg-logo="https://epg.v1.mk/logo/天津卫视.png" group-title="卫视",天津卫视-NPTV,http://www.douzhicloud.site:35455/nptv/tianjing.m3u8
tvg-id="山东卫视" tvg-name="山东卫视" tvg-logo="https://epg.v1.mk/logo/山东卫视.png" group-title="卫视",山东卫视-NPTV,http://www.douzhicloud.site:35455/nptv/shandong.m3u8
tvg-id="辽宁卫视" tvg-name="辽宁卫视" tvg-logo="https://epg.v1.mk/logo/辽宁卫视.png" group-title="卫视",辽宁卫视-NPTV,http://www.douzhicloud.site:35455/nptv/liaoning.m3u8
tvg-id="安徽卫视" tvg-name="安徽卫视" tvg-logo="https://epg.v1.mk/logo/安徽卫视.png" group-title="卫视",安徽卫视-NPTV,http://www.douzhicloud.site:35455/nptv/anhui.m3u8
tvg-id="黑龙江卫视" tvg-name="黑龙江卫视" tvg-logo="https://epg.v1.mk/logo/黑龙江卫视.png" group-title="卫视",黑龙江卫视-NPTV,http://www.douzhicloud.site:35455/nptv/heilongjiang.m3u8
tvg-id="贵州卫视" tvg-name="贵州卫视" tvg-logo="https://epg.v1.mk/logo/贵州卫视.png" group-title="卫视",贵州卫视-NPTV,http://www.douzhicloud.site:35455/nptv/guizhou.m3u8
tvg-id="东南卫视" tvg-name="东南卫视" tvg-logo="https://epg.v1.mk/logo/东南卫视.png" group-title="卫视",东南卫视-NPTV,http://www.douzhicloud.site:35455/nptv/dongnan.m3u8
tvg-id="重庆卫视" tvg-name="重庆卫视" tvg-logo="https://epg.v1.mk/logo/重庆卫视.png" group-title="卫视",重庆卫视-NPTV,http://www.douzhicloud.site:35455/nptv/chongqing.m3u8
tvg-id="江西卫视" tvg-name="江西卫视" tvg-logo="https://epg.v1.mk/logo/江西卫视.png" group-title="卫视",江西卫视-NPTV,http://www.douzhicloud.site:35455/nptv/jiangxi.m3u8
tvg-id="广东卫视" tvg-name="广东卫视" tvg-logo="https://epg.v1.mk/logo/广东卫视.png" group-title="卫视",广东卫视-NPTV,http://www.douzhicloud.site:35455/nptv/guangdong.m3u8
tvg-id="河北卫视" tvg-name="河北卫视" tvg-logo="https://epg.v1.mk/logo/河北卫视.png" group-title="卫视",河北卫视-NPTV,http://www.douzhicloud.site:35455/nptv/hebei.m3u8
tvg-id="深圳卫视" tvg-name="深圳卫视" tvg-logo="https://epg.v1.mk/logo/深圳卫视.png" group-title="卫视",深圳卫视-NPTV,http://www.douzhicloud.site:35455/nptv/shenzheng.m3u8
tvg-id="吉林卫视" tvg-name="吉林卫视" tvg-logo="https://epg.v1.mk/logo/吉林卫视.png" group-title="卫视",吉林卫视-NPTV,http://www.douzhicloud.site:35455/nptv/jiling.m3u8
tvg-id="河南卫视" tvg-name="河南卫视" tvg-logo="https://epg.v1.mk/logo/河南卫视.png" group-title="卫视",河南卫视-NPTV,http://www.douzhicloud.site:35455/nptv/henan.m3u8
tvg-id="四川卫视" tvg-name="四川卫视" tvg-logo="https://epg.v1.mk/logo/四川卫视.png" group-title="卫视",四川卫视-NPTV,http://www.douzhicloud.site:35455/nptv/sichuan.m3u8
tvg-id="河北卫视" tvg-name="河北卫视" tvg-logo="https://epg.v1.mk/logo/河北卫视.png" group-title="卫视",河北卫视-NPTV,http://www.douzhicloud.site:35455/nptv/hebei.m3u8
tvg-id="广西卫视" tvg-name="广西卫视" tvg-logo="https://epg.v1.mk/logo/广西卫视.png" group-title="卫视",广西卫视-NPTV,http://www.douzhicloud.site:35455/nptv/guangxi.m3u8
tvg-id="陕西卫视" tvg-name="陕西卫视" tvg-logo="https://epg.v1.mk/logo/陕西卫视.png" group-title="卫视",陕西卫视-NPTV,http://www.douzhicloud.site:35455/nptv/shanxiws.m3u8
tvg-id="山西卫视" tvg-name="山西卫视" tvg-logo="https://epg.v1.mk/logo/山西卫视.png" group-title="卫视",山西卫视-NPTV,http://www.douzhicloud.site:35455/nptv/shanxi.m3u8
tvg-id="内蒙古卫视" tvg-name="内蒙古卫视" tvg-logo="https://epg.v1.mk/logo/内蒙古卫视.png" group-title="卫视",内蒙古卫视-NPTV,http://www.douzhicloud.site:35455/nptv/neimenggu.m3u8
tvg-id="青海卫视" tvg-name="青海卫视" tvg-logo="https://epg.v1.mk/logo/青海卫视.png" group-title="卫视",青海卫视-NPTV,http://www.douzhicloud.site:35455/nptv/qinghai.m3u8
tvg-id="海南卫视" tvg-name="海南卫视" tvg-logo="https://epg.v1.mk/logo/海南卫视.png" group-title="卫视",海南卫视-NPTV,http://www.douzhicloud.site:35455/nptv/hainan.m3u8
tvg-id="宁夏卫视" tvg-name="宁夏卫视" tvg-logo="https://epg.v1.mk/logo/宁夏卫视.png" group-title="卫视",宁夏卫视-NPTV,http://www.douzhicloud.site:35455/nptv/ningxia.m3u8
tvg-id="西藏卫视" tvg-name="西藏卫视" tvg-logo="https://epg.v1.mk/logo/西藏卫视.png" group-title="卫视",西藏卫视-NPTV,http://www.douzhicloud.site:35455/nptv/xizang.m3u8
tvg-id="新疆卫视" tvg-name="新疆卫视" tvg-logo="https://epg.v1.mk/logo/新疆卫视.png" group-title="卫视",新疆卫视-NPTV,http://www.douzhicloud.site:35455/nptv/xinjiang.m3u8
tvg-id="甘肃卫视" tvg-name="甘肃卫视" tvg-logo="https://epg.v1.mk/logo/甘肃卫视.png" group-title="卫视",甘肃卫视-NPTV,http://www.douzhicloud.site:35455/nptv/gansu.m3u8
tvg-id="云南卫视" tvg-name="云南卫视" tvg-logo="https://epg.v1.mk/logo/云南卫视.png" group-title="卫视",云南卫视-NPTV,http://www.douzhicloud.site:35455/nptv/yunnan.m3u8
tvg-id="兵团卫视" tvg-name="兵团卫视" tvg-logo="https://epg.v1.mk/logo/兵团卫视.png" group-title="卫视",兵团卫视-NPTV,https://liveout.btzx.com.cn/62ds9e/yil08g.m3u8
CGTN外语记录,http://www.douzhicloud.site:35455/mgtv/609006487.m3u8
CGTN阿拉伯语,http://www.douzhicloud.site:35455/mgtv/609154345.m3u8
CGTN西班牙语,http://www.douzhicloud.site:35455/mgtv/609006450.m3u8
CGTN俄语,http://www.douzhicloud.site:35455/mgtv/609006446.m3u8
CGTN法语,http://www.douzhicloud.site:35455/mgtv/609006476.m3u8
咪咕赛事播50,http://vip.lqcc.xyz:35455/itv/3000000010000027638.m3u8?cdn=FifastbLive
老故事,http://www.douzhicloud.site:35455/mgtv/884121956.m3u8
咪咕赛事播51,http://vip.lqcc.xyz:35455/itv/3000000010000027691.m3u8?cdn=FifastbLive
发现之旅,http://www.douzhicloud.site:35455/mgtv/624878970.m3u8
咪咕赛事播52,http://vip.lqcc.xyz:35455/itv/3000000010000031669.m3u8?cdn=FifastbLive
中学生,http://www.douzhicloud.site:35455/mgtv/708869532.m3u8
咪咕赛事播53,http://vip.lqcc.xyz:35455/itv/3000000010000032106.m3u8?cdn=FifastbLive
江苏卫视,http://www.douzhicloud.site:35455/mgtv/623899368.m3u8
湖北卫视,http://www.douzhicloud.site:35455/mgtv/947472496.m3u8
CGTN,http://www.douzhicloud.site:35455/mgtv/609017205.m3u8
CETV2,http://www.douzhicloud.site:35455/mgtv/923287211.m3u8
CETV4,http://www.douzhicloud.site:35455/mgtv/923287339.m3u8
广东卫视,http://www.douzhicloud.site:35455/mgtv/608831231.m3u8
东方卫视,http://www.douzhicloud.site:35455/mgtv/651632648.m3u8
河南卫视,http://www.douzhicloud.site:35455/mgtv/790187291.m3u8
tvg-id="重温经典" tvg-name="重温经典" tvg-logo="https://epg.v1.mk/logo/重温经典.png" group-title="影视",重温经典,https://gdcucc.v1.mk/gdcucc/cwjd.m3u8
大湾区卫视,http://www.douzhicloud.site:35455/mgtv/608917627.m3u8
陕西卫视,http://www.douzhicloud.site:35455/mgtv/738910838.m3u8
CETV1,http://www.douzhicloud.site:35455/mgtv/923287154.m3u8
江西卫视,http://www.douzhicloud.site:35455/mgtv/783847495.m3u8
吉林卫视,http://www.douzhicloud.site:35455/mgtv/947472500.m3u8
青海卫视,http://www.douzhicloud.site:35455/mgtv/947472506.m3u8
东南卫视,http://www.douzhicloud.site:35455/mgtv/849116810.m3u8
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-1,http://www.douzhicloud.site:35455/itv/3000000001000005308.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-2,http://www.douzhicloud.site:35455/itv/3000000001000005969.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-3,http://www.douzhicloud.site:35455/itv/3000000001000007218.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-4,http://www.douzhicloud.site:35455/itv/3000000001000008001.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-5,http://www.douzhicloud.site:35455/itv/3000000001000008176.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-6,http://www.douzhicloud.site:35455/itv/3000000001000008379.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-7,http://www.douzhicloud.site:35455/itv/3000000001000010129.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-8,http://www.douzhicloud.site:35455/itv/3000000001000010948.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-9,http://www.douzhicloud.site:35455/itv/3000000001000028638.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-10,http://www.douzhicloud.site:35455/itv/3000000001000031494.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-11,http://www.douzhicloud.site:35455/itv/3000000010000005837.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-12,http://www.douzhicloud.site:35455/itv/3000000020000011518.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-13,http://www.douzhicloud.site:35455/itv/3000000020000011519.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-14,http://www.douzhicloud.site:35455/itv/3000000020000011520.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-15,http://www.douzhicloud.site:35455/itv/3000000020000011521.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-16,http://www.douzhicloud.site:35455/itv/3000000020000011522.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-17,http://www.douzhicloud.site:35455/itv/3000000020000011523.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-18,http://www.douzhicloud.site:35455/itv/3000000020000011524.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-19,http://www.douzhicloud.site:35455/itv/3000000020000011525.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-20,http://www.douzhicloud.site:35455/itv/3000000020000011528.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-21,http://www.douzhicloud.site:35455/itv/3000000020000011529.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-22,http://www.douzhicloud.site:35455/itv/3000000020000011530.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-23,http://www.douzhicloud.site:35455/itv/3000000020000011531.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-24,http://www.douzhicloud.site:35455/itv/3000000010000000097.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-25,http://www.douzhicloud.site:35455/itv/3000000010000002019.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-26,http://www.douzhicloud.site:35455/itv/3000000010000002809.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-27,http://www.douzhicloud.site:35455/itv/3000000010000003915.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-28,http://www.douzhicloud.site:35455/itv/3000000010000004193.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-29,http://www.douzhicloud.site:35455/itv/3000000010000006077.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-30,http://www.douzhicloud.site:35455/itv/3000000010000006658.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-31,http://www.douzhicloud.site:35455/itv/3000000010000009788.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-32,http://www.douzhicloud.site:35455/itv/3000000010000010833.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-33,http://www.douzhicloud.site:35455/itv/3000000010000011297.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-34,http://www.douzhicloud.site:35455/itv/3000000010000011518.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-35,http://www.douzhicloud.site:35455/itv/3000000010000012558.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-36,http://www.douzhicloud.site:35455/itv/3000000010000012616.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-37,http://www.douzhicloud.site:35455/itv/3000000010000015470.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-38,http://www.douzhicloud.site:35455/itv/3000000010000015560.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-39,http://www.douzhicloud.site:35455/itv/3000000010000017678.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-40,http://www.douzhicloud.site:35455/itv/3000000010000019839.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-41,http://www.douzhicloud.site:35455/itv/3000000010000021904.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-42,http://www.douzhicloud.site:35455/itv/3000000010000023434.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-43,http://www.douzhicloud.site:35455/itv/3000000010000025380.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-44,http://www.douzhicloud.site:35455/itv/3000000010000027691.m3u8?cdn=FifastbLive
tvg-id="咪咕4k" tvg-name="咪咕4k" tvg-logo="https://epg.v1.mk/logo/咪咕4k.png" group-title="咪咕",咪咕视频_8M1080_咪视通-45,http://www.douzhicloud.site:35455/itv/3000000010000031669.m3u8?cdn=FifastbLive
海南卫视,http://www.douzhicloud.site:35455/mgtv/947472502.m3u8
海峡卫视,http://www.douzhicloud.site:35455/mgtv/849119120.m3u8
上海新闻综合,http://www.douzhicloud.site:35455/mgtv/651632657.m3u8
上视东方影视,http://www.douzhicloud.site:35455/mgtv/617290047.m3u8
上海第一财经,http://www.douzhicloud.site:35455/mgtv/608780988.m3u8
南京新闻综合频道,http://www.douzhicloud.site:35455/mgtv/838109047.m3u8
南京十八频道,http://www.douzhicloud.site:35455/mgtv/838151753.m3u8
南京教科频道,http://www.douzhicloud.site:35455/mgtv/838153729.m3u8
体育休闲频道,http://www.douzhicloud.site:35455/mgtv/626064707.m3u8
江苏城市频道,http://www.douzhicloud.site:35455/mgtv/626064714.m3u8
江苏国际,http://www.douzhicloud.site:35455/mgtv/626064674.m3u8
江苏教育,http://www.douzhicloud.site:35455/mgtv/628008321.m3u8
tvg-id="中国教育1台" tvg-name="中国教育1台" tvg-logo="https://epg.v1.mk/logo/中国教育1台.png" group-title="其他",中国教育电视台,http://www.douzhicloud.site:35455/nptv/cetv1.m3u8
江苏影视频道,http://www.douzhicloud.site:35455/mgtv/626064697.m3u8
江苏综艺频道,http://www.douzhicloud.site:35455/mgtv/626065193.m3u8
公共新闻频道,http://www.douzhicloud.site:35455/mgtv/626064693.m3u8
南方影视,http://www.douzhicloud.site:35455/mgtv/614961829.m3u8
CHC家庭影院,http://www.douzhicloud.site:35455/mgtv/644368373.m3u8
宿迁新闻综合,http://www.douzhicloud.site:35455/mgtv/639731832.m3u8
泰州新闻综合,http://www.douzhicloud.site:35455/mgtv/639731818.m3u8
CHC影迷电影,http://www.douzhicloud.site:35455/mgtv/952383261.m3u8
优漫卡通频道,http://www.douzhicloud.site:35455/mgtv/626064703.m3u8
淮安新闻综合,http://www.douzhicloud.site:35455/mgtv/639731826.m3u8
高清大片,http://www.douzhicloud.site:35455/mgtv/629943678.m3u8
徐州新闻综合,http://www.douzhicloud.site:35455/mgtv/639731747.m3u8
嘉佳卡通,http://www.douzhicloud.site:35455/mgtv/614952364.m3u8
新片放映厅,http://www.douzhicloud.site:35455/mgtv/619495952.m3u8
连云港新闻综合,http://www.douzhicloud.site:35455/mgtv/639731715.m3u8
CHC动作电影,http://www.douzhicloud.site:35455/mgtv/644368714.m3u8
红色轮播台,http://www.douzhicloud.site:35455/mgtv/713600957.m3u8
熊猫频道1,http://www.douzhicloud.site:35455/mgtv/608933610.m3u8
熊猫频道2,http://www.douzhicloud.site:35455/mgtv/608933640.m3u8
熊猫频道3,http://www.douzhicloud.site:35455/mgtv/608934619.m3u8
熊猫频道4,http://www.douzhicloud.site:35455/mgtv/608934721.m3u8
熊猫频道5,http://www.douzhicloud.site:35455/mgtv/608935104.m3u8
熊猫频道6,http://www.douzhicloud.site:35455/mgtv/608935797.m3u8
熊猫频道7,http://www.douzhicloud.site:35455/mgtv/609169286.m3u8
熊猫频道8,http://www.douzhicloud.site:35455/mgtv/609169287.m3u8
熊猫频道9,http://www.douzhicloud.site:35455/mgtv/609169226.m3u8
熊猫频道10,http://www.douzhicloud.site:35455/mgtv/609169285.m3u8
咪咕24小时体育台,http://www.douzhicloud.site:35455/mgtv/654102378.m3u8
经典动画大集合,http://www.douzhicloud.site:35455/mgtv/629942219.m3u8
华语乐坛最强音,http://www.douzhicloud.site:35455/mgtv/707671890.m3u8
周杰伦现场,http://www.douzhicloud.site:35455/mgtv/625133682.m3u8
最强综艺趴,http://www.douzhicloud.site:35455/mgtv/629942228.m3u8
新动力量,http://www.douzhicloud.site:35455/mgtv/713589837.m3u8
体坛名栏汇,http://www.douzhicloud.site:35455/mgtv/629943305.m3u8
开封鼓楼,http://www.douzhicloud.site:35455/mgtv/681448619.m3u8
中国航天,http://www.douzhicloud.site:35455/mgtv/617432318.m3u8
深度对话,http://www.douzhicloud.site:35455/mgtv/625703337.m3u8
掼蛋精英赛,http://www.douzhicloud.site:35455/mgtv/631354620.m3u8
钱塘江,http://www.douzhicloud.site:35455/mgtv/647370520.m3u8
赛事最经典,http://www.douzhicloud.site:35455/mgtv/646596895.m3u8
和美乡途,http://www.douzhicloud.site:35455/mgtv/713591450.m3u8
CCTV1,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226706/index.m3u8?icpid=88888888&servicetype=1
CCTV1,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8?icpid=88888888&servicetype=1
CCTV1,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8?icpid=88888888&servicetype=1
CCTV1,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226623/index.m3u8?icpid=88888888&servicetype=1
CCTV1,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226446/index.m3u8?icpid=88888888&servicetype=1
CCTV2,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226466/index.m3u8?icpid=88888888&servicetype=1
CCTV2,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226569/index.m3u8?icpid=88888888&servicetype=1
CCTV2,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226306/index.m3u8?icpid=88888888&servicetype=1
CCTV3,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226461/index.m3u8?icpid=88888888&servicetype=1
CCTV3,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226308/index.m3u8?icpid=88888888&servicetype=1
CCTV3,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226614/index.m3u8?icpid=88888888&servicetype=1
CCTV4,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226468/index.m3u8?icpid=88888888&servicetype=1
CCTV4,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226303/index.m3u8?icpid=88888888&servicetype=1
CCTV4,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226656/index.m3u8?icpid=88888888&servicetype=1
CCTV5,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226305/index.m3u8?icpid=88888888&servicetype=1
CCTV5,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226635/index.m3u8?icpid=88888888&servicetype=1
CCTV5,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226487/index.m3u8?icpid=88888888&servicetype=1
CCTV5+,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8?icpid=88888888&servicetype=1
CCTV5+,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226609/index.m3u8?icpid=88888888&servicetype=1
CCTV6,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226485/index.m3u8?icpid=88888888&servicetype=1
